evidence_id,run_id,task_id,source_type,claim,relevance,supports_claim,contradicts_claim
run_000642_ev01,run_000642,task_00265,api_response,Claim 1 derived from information_retrieval trajectory for run_000642.,0.865,False,True
run_000642_ev02,run_000642,task_00265,api_response,Claim 2 derived from information_retrieval trajectory for run_000642.,0.586,True,False
run_000642_ev03,run_000642,task_00265,retrieved_document,Claim 3 derived from information_retrieval trajectory for run_000642.,0.917,True,False
run_000643_ev01,run_000643,task_00265,api_response,Claim 1 derived from information_retrieval trajectory for run_000643.,0.986,True,False
run_000643_ev02,run_000643,task_00265,retrieved_document,Claim 2 derived from information_retrieval trajectory for run_000643.,0.754,True,False
run_000643_ev03,run_000643,task_00265,api_response,Claim 3 derived from information_retrieval trajectory for run_000643.,0.625,True,False
run_000644_ev01,run_000644,task_00265,retrieved_document,Claim 1 derived from information_retrieval trajectory for run_000644.,0.706,True,False
run_000644_ev02,run_000644,task_00265,api_response,Claim 2 derived from information_retrieval trajectory for run_000644.,0.783,True,False
run_000644_ev03,run_000644,task_00265,api_response,Claim 3 derived from information_retrieval trajectory for run_000644.,0.66,True,False
run_000645_ev01,run_000645,task_00266,retrieved_document,Claim 1 derived from data_analysis trajectory for run_000645.,0.89,True,False
run_000645_ev02,run_000645,task_00266,api_response,Claim 2 derived from data_analysis trajectory for run_000645.,0.734,False,False
run_000646_ev01,run_000646,task_00266,api_response,Claim 1 derived from data_analysis trajectory for run_000646.,0.716,True,False
run_000646_ev02,run_000646,task_00266,tool_output,Claim 2 derived from data_analysis trajectory for run_000646.,0.582,True,False
run_000647_ev01,run_000647,task_00267,retrieved_document,Claim 1 derived from rag trajectory for run_000647.,0.916,True,False
run_000647_ev02,run_000647,task_00267,api_response,Claim 2 derived from rag trajectory for run_000647.,0.688,True,False
run_000647_ev03,run_000647,task_00267,tool_output,Claim 3 derived from rag trajectory for run_000647.,0.541,True,False
run_000647_ev04,run_000647,task_00267,retrieved_document,Claim 4 derived from rag trajectory for run_000647.,0.933,True,False
run_000647_ev05,run_000647,task_00267,retrieved_document,Claim 5 derived from rag trajectory for run_000647.,0.634,True,False
run_000648_ev01,run_000648,task_00268,tool_output,Claim 1 derived from file_operations trajectory for run_000648.,0.72,True,False
run_000648_ev02,run_000648,task_00268,tool_output,Claim 2 derived from file_operations trajectory for run_000648.,0.665,True,False
run_000649_ev01,run_000649,task_00268,tool_output,Claim 1 derived from file_operations trajectory for run_000649.,0.501,True,False
run_000649_ev02,run_000649,task_00268,api_response,Claim 2 derived from file_operations trajectory for run_000649.,0.606,False,False
run_000649_ev03,run_000649,task_00268,retrieved_document,Claim 3 derived from file_operations trajectory for run_000649.,0.553,True,False
run_000650_ev01,run_000650,task_00268,api_response,Claim 1 derived from file_operations trajectory for run_000650.,0.881,True,False
run_000650_ev02,run_000650,task_00268,tool_output,Claim 2 derived from file_operations trajectory for run_000650.,0.618,True,False
run_000651_ev01,run_000651,task_00269,tool_output,Claim 1 derived from coding trajectory for run_000651.,0.671,True,False
run_000651_ev02,run_000651,task_00269,api_response,Claim 2 derived from coding trajectory for run_000651.,0.798,True,False
run_000651_ev03,run_000651,task_00269,api_response,Claim 3 derived from coding trajectory for run_000651.,0.953,True,False
run_000652_ev01,run_000652,task_00269,retrieved_document,Claim 1 derived from coding trajectory for run_000652.,0.51,True,False
run_000652_ev02,run_000652,task_00269,tool_output,Claim 2 derived from coding trajectory for run_000652.,0.718,True,False
run_000652_ev03,run_000652,task_00269,api_response,Claim 3 derived from coding trajectory for run_000652.,0.964,True,False
run_000653_ev01,run_000653,task_00269,retrieved_document,Claim 1 derived from coding trajectory for run_000653.,0.64,True,False
run_000653_ev02,run_000653,task_00269,retrieved_document,Claim 2 derived from coding trajectory for run_000653.,0.703,True,False
run_000653_ev03,run_000653,task_00269,retrieved_document,Claim 3 derived from coding trajectory for run_000653.,0.531,True,False
run_000653_ev04,run_000653,task_00269,api_response,Claim 4 derived from coding trajectory for run_000653.,0.699,True,False
run_000654_ev01,run_000654,task_00269,api_response,Claim 1 derived from coding trajectory for run_000654.,0.714,True,False
run_000654_ev02,run_000654,task_00269,retrieved_document,Claim 2 derived from coding trajectory for run_000654.,0.955,True,False
run_000655_ev01,run_000655,task_00270,api_response,Claim 1 derived from coding trajectory for run_000655.,0.9,True,False
run_000655_ev02,run_000655,task_00270,tool_output,Claim 2 derived from coding trajectory for run_000655.,0.781,True,False
run_000655_ev03,run_000655,task_00270,retrieved_document,Claim 3 derived from coding trajectory for run_000655.,0.925,False,False
run_000655_ev04,run_000655,task_00270,retrieved_document,Claim 4 derived from coding trajectory for run_000655.,0.849,True,False
run_000656_ev01,run_000656,task_00270,retrieved_document,Claim 1 derived from coding trajectory for run_000656.,0.609,False,False
run_000656_ev02,run_000656,task_00270,tool_output,Claim 2 derived from coding trajectory for run_000656.,0.794,True,False
run_000656_ev03,run_000656,task_00270,api_response,Claim 3 derived from coding trajectory for run_000656.,0.677,True,False
run_000656_ev04,run_000656,task_00270,api_response,Claim 4 derived from coding trajectory for run_000656.,0.624,True,False
run_000657_ev01,run_000657,task_00271,tool_output,Claim 1 derived from data_analysis trajectory for run_000657.,0.76,True,False
run_000657_ev02,run_000657,task_00271,retrieved_document,Claim 2 derived from data_analysis trajectory for run_000657.,0.776,True,False
run_000657_ev03,run_000657,task_00271,api_response,Claim 3 derived from data_analysis trajectory for run_000657.,0.603,True,False
run_000657_ev04,run_000657,task_00271,api_response,Claim 4 derived from data_analysis trajectory for run_000657.,0.984,True,False
run_000658_ev01,run_000658,task_00271,retrieved_document,Claim 1 derived from data_analysis trajectory for run_000658.,0.618,True,False
run_000658_ev02,run_000658,task_00271,tool_output,Claim 2 derived from data_analysis trajectory for run_000658.,0.627,True,False
run_000658_ev03,run_000658,task_00271,tool_output,Claim 3 derived from data_analysis trajectory for run_000658.,0.758,True,False
run_000658_ev04,run_000658,task_00271,api_response,Claim 4 derived from data_analysis trajectory for run_000658.,0.798,True,False
run_000658_ev05,run_000658,task_00271,api_response,Claim 5 derived from data_analysis trajectory for run_000658.,0.545,True,False
run_000659_ev01,run_000659,task_00271,api_response,Claim 1 derived from data_analysis trajectory for run_000659.,0.534,True,False
run_000659_ev02,run_000659,task_00271,retrieved_document,Claim 2 derived from data_analysis trajectory for run_000659.,0.838,True,False
run_000660_ev01,run_000660,task_00272,tool_output,Claim 1 derived from rag trajectory for run_000660.,0.814,True,False
run_000660_ev02,run_000660,task_00272,retrieved_document,Claim 2 derived from rag trajectory for run_000660.,0.642,True,False
run_000660_ev03,run_000660,task_00272,retrieved_document,Claim 3 derived from rag trajectory for run_000660.,0.611,True,False
run_000661_ev01,run_000661,task_00273,tool_output,Claim 1 derived from api_workflows trajectory for run_000661.,0.969,True,False
run_000661_ev02,run_000661,task_00273,api_response,Claim 2 derived from api_workflows trajectory for run_000661.,0.508,True,False
run_000661_ev03,run_000661,task_00273,api_response,Claim 3 derived from api_workflows trajectory for run_000661.,0.566,True,False
run_000661_ev04,run_000661,task_00273,retrieved_document,Claim 4 derived from api_workflows trajectory for run_000661.,0.982,True,False
run_000661_ev05,run_000661,task_00273,retrieved_document,Claim 5 derived from api_workflows trajectory for run_000661.,0.799,True,False
run_000662_ev01,run_000662,task_00273,api_response,Claim 1 derived from api_workflows trajectory for run_000662.,0.873,False,True
run_000662_ev02,run_000662,task_00273,api_response,Claim 2 derived from api_workflows trajectory for run_000662.,0.898,True,False
run_000662_ev03,run_000662,task_00273,api_response,Claim 3 derived from api_workflows trajectory for run_000662.,0.526,False,True
run_000663_ev01,run_000663,task_00274,api_response,Claim 1 derived from verification trajectory for run_000663.,0.812,True,False
run_000663_ev02,run_000663,task_00274,api_response,Claim 2 derived from verification trajectory for run_000663.,0.633,False,True
run_000663_ev03,run_000663,task_00274,retrieved_document,Claim 3 derived from verification trajectory for run_000663.,0.542,True,False
run_000664_ev01,run_000664,task_00274,api_response,Claim 1 derived from verification trajectory for run_000664.,0.535,True,False
run_000664_ev02,run_000664,task_00274,retrieved_document,Claim 2 derived from verification trajectory for run_000664.,0.964,True,False
run_000664_ev03,run_000664,task_00274,tool_output,Claim 3 derived from verification trajectory for run_000664.,0.896,True,False
run_000664_ev04,run_000664,task_00274,api_response,Claim 4 derived from verification trajectory for run_000664.,0.957,True,False
run_000665_ev01,run_000665,task_00274,api_response,Claim 1 derived from verification trajectory for run_000665.,0.758,True,False
run_000665_ev02,run_000665,task_00274,api_response,Claim 2 derived from verification trajectory for run_000665.,0.875,True,False
run_000665_ev03,run_000665,task_00274,api_response,Claim 3 derived from verification trajectory for run_000665.,0.735,False,False
run_000666_ev01,run_000666,task_00275,retrieved_document,Claim 1 derived from planning trajectory for run_000666.,0.89,False,True
run_000666_ev02,run_000666,task_00275,retrieved_document,Claim 2 derived from planning trajectory for run_000666.,0.733,False,False
run_000667_ev01,run_000667,task_00275,retrieved_document,Claim 1 derived from planning trajectory for run_000667.,0.539,True,False
run_000667_ev02,run_000667,task_00275,api_response,Claim 2 derived from planning trajectory for run_000667.,0.574,True,False
run_000668_ev01,run_000668,task_00275,api_response,Claim 1 derived from planning trajectory for run_000668.,0.65,True,False
run_000668_ev02,run_000668,task_00275,retrieved_document,Claim 2 derived from planning trajectory for run_000668.,0.827,False,False
run_000668_ev03,run_000668,task_00275,api_response,Claim 3 derived from planning trajectory for run_000668.,0.636,False,True
run_000669_ev01,run_000669,task_00275,retrieved_document,Claim 1 derived from planning trajectory for run_000669.,0.508,True,False
run_000669_ev02,run_000669,task_00275,api_response,Claim 2 derived from planning trajectory for run_000669.,0.511,False,False
run_000670_ev01,run_000670,task_00276,api_response,Claim 1 derived from planning trajectory for run_000670.,0.913,True,False
run_000670_ev02,run_000670,task_00276,retrieved_document,Claim 2 derived from planning trajectory for run_000670.,0.601,True,False
run_000670_ev03,run_000670,task_00276,tool_output,Claim 3 derived from planning trajectory for run_000670.,0.516,True,False
run_000670_ev04,run_000670,task_00276,tool_output,Claim 4 derived from planning trajectory for run_000670.,0.822,True,False
run_000670_ev05,run_000670,task_00276,retrieved_document,Claim 5 derived from planning trajectory for run_000670.,0.88,True,False
run_000671_ev01,run_000671,task_00277,tool_output,Claim 1 derived from constraint_satisfaction trajectory for run_000671.,0.78,True,False
run_000671_ev02,run_000671,task_00277,retrieved_document,Claim 2 derived from constraint_satisfaction trajectory for run_000671.,0.676,True,False
run_000671_ev03,run_000671,task_00277,api_response,Claim 3 derived from constraint_satisfaction trajectory for run_000671.,0.716,True,False
run_000671_ev04,run_000671,task_00277,tool_output,Claim 4 derived from constraint_satisfaction trajectory for run_000671.,0.882,True,False
run_000672_ev01,run_000672,task_00278,retrieved_document,Claim 1 derived from structured_extraction trajectory for run_000672.,0.974,True,False
