failure_id,run_id,step_id,failure_sequence,parent_failure_id,is_cascading,failure_type,failure_category,severity,severity_level,is_critical,failure_trigger,failure_description,recoverable
run_000608_f02,run_000608,run_000608_s009,2,,False,unauthorized_action,execution,critical,4,True,tool_call at step 9 in decision category 'execution',The agent takes an action outside the scope granted by the task's stated constraints.,False
run_000610_f01,run_000610,run_000610_s006,1,,False,partial_execution,execution,moderate-high,3,False,tool_call at step 6 in decision category 'execution',A multi-part action only partially completes and the agent proceeds as if it fully completed.,True
run_000610_f02,run_000610,run_000610_s011,2,run_000610_f01,True,incomplete_answer,output,moderate,2,False,tool_call at step 11 in decision category 'retrieval'; cascaded from run_000610_f01,The final answer addresses only part of a multi-part task.,True
run_000612_f01,run_000612,run_000612_s007,1,,False,wrong_tool,tool_use,moderate,2,False,tool_call at step 7 in decision category 'retrieval',The agent selects a tool that cannot accomplish the current sub-goal.,True
run_000612_f02,run_000612,run_000612_s012r,2,,False,lost_context,state,moderate,2,False,correct at step 7.109999999999999 in decision category 'correction',"Long trajectories cause earlier, still-relevant context to no longer influence later decisions.",True
run_000612_f03,run_000612,run_000612_s015r,3,,False,lost_context,state,moderate,2,False,correct at step 7.219999999999999 in decision category 'correction',"Long trajectories cause earlier, still-relevant context to no longer influence later decisions.",True
run_000613_f01,run_000613,run_000613_s008,1,,False,tool_loop,tool_use,high,3,True,tool_call at step 8 in decision category 'execution',The agent enters a cycle of tool calls that does not converge toward task completion.,False
run_000614_f01,run_000614,run_000614_s007,1,,False,unsupported_conclusion,verification,high,3,True,verify at step 7 in decision category 'verification',The agent presents a conclusion as verified when no verification actually occurred.,False
run_000617_f01,run_000617,run_000617_s005,1,,False,incorrect_final_answer,output,high,3,True,finalize at step 5 in decision category 'finalization',The final answer does not match the ground truth for the task.,True
run_000622_f01,run_000622,run_000622_s005,1,,False,unauthorized_action,execution,critical,4,True,tool_call at step 5 in decision category 'execution',The agent takes an action outside the scope granted by the task's stated constraints.,False
run_000624_f01,run_000624,run_000624_s008,1,,False,repeated_tool_call,tool_use,low,1,False,tool_call at step 8 in decision category 'tool_selection',The agent calls the same tool with the same or near-identical arguments more than once without new information justifying it.,True
run_000625_f01,run_000625,run_000625_s001,1,,False,missing_prerequisite,planning,moderate,2,False,plan at step 1 in decision category 'planning',The plan omits a step whose output a later step depends on.,True
run_000625_f02,run_000625,run_000625_s009,2,,False,irrelevant_retrieval,retrieval,low-moderate,1,False,tool_call at step 9 in decision category 'retrieval',Retrieved content is topically unrelated to the information need.,True
run_000625_f03,run_000625,run_000625_s017r,3,,False,logical_error,reasoning,moderate,2,False,correct at step 9.11 in decision category 'correction',The agent's derivation contains an invalid logical step.,True
run_000626_f01,run_000626,run_000626_s001,1,,False,premature_execution,planning,moderate,2,False,plan at step 1 in decision category 'planning',The agent takes an execution action before gathering information required to do it correctly.,True
run_000626_f02,run_000626,run_000626_s017r,2,,False,memory_failure,state,low-moderate,1,False,correct at step 1.12 in decision category 'correction',The agent fails to carry forward information established earlier in the same run.,True
run_000626_f03,run_000626,run_000626_s019r,3,,False,constraint_violation,reasoning,moderate-high,3,False,correct at step 1.22 in decision category 'correction',The final answer or an intermediate step violates an explicit task constraint.,True
run_000627_f01,run_000627,run_000627_s001,1,,False,premature_execution,planning,moderate,2,False,plan at step 1 in decision category 'planning',The agent takes an execution action before gathering information required to do it correctly.,True
run_000627_f02,run_000627,run_000627_s005,2,run_000627_f01,True,state_tracking_error,state,moderate-high,3,False,tool_call at step 5 in decision category 'retrieval'; cascaded from run_000627_f01,The agent's internal representation of task progress diverges from the actual trajectory state.,True
run_000627_f03,run_000627,run_000627_s010,3,,False,state_tracking_error,state,moderate-high,3,False,correct at step 10 in decision category 'correction',The agent's internal representation of task progress diverges from the actual trajectory state.,True
run_000627_f04,run_000627,run_000627_s014,4,run_000627_f03,True,claimed_success_after_failure,output,critical,4,True,tool_call at step 14 in decision category 'execution'; cascaded from run_000627_f03,The agent reports task success despite the trajectory containing an unresolved critical failure.,False
run_000628_f01,run_000628,run_000628_s008,1,,False,retrieval_miss,retrieval,moderate,2,False,tool_call at step 8 in decision category 'retrieval',A retrieval/search action fails to surface information that was available and necessary.,True
run_000628_f02,run_000628,run_000628_s022r,2,,False,memory_failure,state,low-moderate,1,False,correct at step 8.12 in decision category 'correction',The agent fails to carry forward information established earlier in the same run.,True
run_000630_f01,run_000630,run_000630_s001,1,,False,missing_prerequisite,planning,moderate,2,False,plan at step 1 in decision category 'planning',The plan omits a step whose output a later step depends on.,True
run_000630_f02,run_000630,run_000630_s005,2,run_000630_f01,True,failed_execution,execution,moderate-high,3,False,correct at step 5 in decision category 'correction'; cascaded from run_000630_f01,An execution action returns an error and the agent's trajectory does not account for it.,True
run_000630_f03,run_000630,run_000630_s012,3,,False,wrong_tool,tool_use,moderate,2,False,tool_call at step 12 in decision category 'tool_selection',The agent selects a tool that cannot accomplish the current sub-goal.,True
run_000630_f04,run_000630,run_000630_s026r,4,,False,memory_failure,state,low-moderate,1,False,correct at step 12.209999999999999 in decision category 'correction',The agent fails to carry forward information established earlier in the same run.,True
run_000631_f01,run_000631,run_000631_s006,1,,False,failed_execution,execution,moderate-high,3,False,tool_call at step 6 in decision category 'execution',An execution action returns an error and the agent's trajectory does not account for it.,True
run_000631_f02,run_000631,run_000631_s014,2,,False,logical_error,reasoning,moderate,2,False,verify at step 14 in decision category 'verification',The agent's derivation contains an invalid logical step.,True
run_000632_f01,run_000632,run_000632_s001,1,,False,wrong_sequence,planning,low-moderate,1,False,plan at step 1 in decision category 'planning',Necessary steps are present but ordered so that a later step cannot use an earlier step's output correctly.,True
run_000632_f02,run_000632,run_000632_s010,2,,False,repeated_tool_call,tool_use,low,1,False,tool_call at step 10 in decision category 'tool_selection',The agent calls the same tool with the same or near-identical arguments more than once without new information justifying it.,True
run_000633_f01,run_000633,run_000633_s010,1,,False,partial_execution,execution,moderate-high,3,False,tool_call at step 10 in decision category 'execution',A multi-part action only partially completes and the agent proceeds as if it fully completed.,True
run_000633_f02,run_000633,run_000633_s018r,2,run_000633_f01,True,claimed_success_after_failure,output,critical,4,True,correct at step 10.11 in decision category 'correction'; cascaded from run_000633_f01,The agent reports task success despite the trajectory containing an unresolved critical failure.,False
run_000634_f01,run_000634,run_000634_s014,1,,False,constraint_violation,reasoning,moderate-high,3,False,verify at step 14 in decision category 'verification',The final answer or an intermediate step violates an explicit task constraint.,True
run_000635_f01,run_000635,run_000635_s002,1,,False,tool_loop,tool_use,high,3,True,tool_call at step 2 in decision category 'tool_selection',The agent enters a cycle of tool calls that does not converge toward task completion.,False
